GISJOIN,YEAR,STUSAB,REGIONA,DIVISIONA,STATE,STATEA,COUNTY,COUNTYA,COUSUBA,PLACEA,TRACTA,BLKGRPA,CONCITA,AIANHHA,RES_ONLYA,TRUSTA,AIHHTLI,AITSCEA,ANRCA,CBSAA,CSAA,METDIVA,NECTAA,CNECTAA,NECTADIVA,UAA,CDCURRA,SLDUA,SLDLA,SUBMCDA,SDELMA,SDSECA,SDUNIA,PCI,PUMAA,GEOID,BTTRA,BTBGA,NAME_E,JTIE001,NAME_M,JTIM001
"G53005300606001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060600","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530606001",,,"Block Group 1, Census Tract 606, Pierce County, Washington",433600,"Block Group 1, Census Tract 606, Pierce County, Washington",108681
"G53005300606002","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060600","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530606002",,,"Block Group 2, Census Tract 606, Pierce County, Washington",642200,"Block Group 2, Census Tract 606, Pierce County, Washington",189140
"G53005300606003","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060600","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530606003",,,"Block Group 3, Census Tract 606, Pierce County, Washington",357700,"Block Group 3, Census Tract 606, Pierce County, Washington",143316
"G53005300606004","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060600","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530606004",,,"Block Group 4, Census Tract 606, Pierce County, Washington",379800,"Block Group 4, Census Tract 606, Pierce County, Washington",86953
"G53005300606005","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060600","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530606005",,,"Block Group 5, Census Tract 606, Pierce County, Washington",353200,"Block Group 5, Census Tract 606, Pierce County, Washington",99227
"G53005300606006","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060600","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530606006",,,"Block Group 6, Census Tract 606, Pierce County, Washington",363100,"Block Group 6, Census Tract 606, Pierce County, Washington",38400
"G53005300607001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060700","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530607001",,,"Block Group 1, Census Tract 607, Pierce County, Washington",323700,"Block Group 1, Census Tract 607, Pierce County, Washington",62056
"G53005300607002","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060700","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530607002",,,"Block Group 2, Census Tract 607, Pierce County, Washington",325300,"Block Group 2, Census Tract 607, Pierce County, Washington",50922
"G53005300607003","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060700","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530607003",,,"Block Group 3, Census Tract 607, Pierce County, Washington",315700,"Block Group 3, Census Tract 607, Pierce County, Washington",32552
"G53005300607004","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060700","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530607004",,,"Block Group 4, Census Tract 607, Pierce County, Washington",272100,"Block Group 4, Census Tract 607, Pierce County, Washington",45798
"G53005300607005","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060700","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530607005",,,"Block Group 5, Census Tract 607, Pierce County, Washington",371200,"Block Group 5, Census Tract 607, Pierce County, Washington",151968
"G53005300607006","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060700","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530607006",,,"Block Group 6, Census Tract 607, Pierce County, Washington",269600,"Block Group 6, Census Tract 607, Pierce County, Washington",30391
"G53005300608001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060800","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530608001",,,"Block Group 1, Census Tract 608, Pierce County, Washington",281400,"Block Group 1, Census Tract 608, Pierce County, Washington",42778
"G53005300608002","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060800","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530608002",,,"Block Group 2, Census Tract 608, Pierce County, Washington",276800,"Block Group 2, Census Tract 608, Pierce County, Washington",14260
"G53005300608003","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060800","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530608003",,,"Block Group 3, Census Tract 608, Pierce County, Washington",245800,"Block Group 3, Census Tract 608, Pierce County, Washington",69681
"G53005300608004","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060800","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530608004",,,"Block Group 4, Census Tract 608, Pierce County, Washington",290000,"Block Group 4, Census Tract 608, Pierce County, Washington",50861
"G53005300608005","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060800","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530608005",,,"Block Group 5, Census Tract 608, Pierce County, Washington",276700,"Block Group 5, Census Tract 608, Pierce County, Washington",12783
"G53005300608006","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060800","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530608006",,,"Block Group 6, Census Tract 608, Pierce County, Washington",252300,"Block Group 6, Census Tract 608, Pierce County, Washington",22664
"G53005300608007","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060800","7",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530608007",,,"Block Group 7, Census Tract 608, Pierce County, Washington",248500,"Block Group 7, Census Tract 608, Pierce County, Washington",33145
"G53005300609031","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060903","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609031",,,"Block Group 1, Census Tract 609.03, Pierce County, Washington",280700,"Block Group 1, Census Tract 609.03, Pierce County, Washington",17916
"G53005300609032","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060903","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609032",,,"Block Group 2, Census Tract 609.03, Pierce County, Washington",317400,"Block Group 2, Census Tract 609.03, Pierce County, Washington",23214
"G53005300609033","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060903","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609033",,,"Block Group 3, Census Tract 609.03, Pierce County, Washington",331900,"Block Group 3, Census Tract 609.03, Pierce County, Washington",43575
"G53005300609041","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060904","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609041",,,"Block Group 1, Census Tract 609.04, Pierce County, Washington",259800,"Block Group 1, Census Tract 609.04, Pierce County, Washington",34881
"G53005300609042","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060904","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609042",,,"Block Group 2, Census Tract 609.04, Pierce County, Washington",245600,"Block Group 2, Census Tract 609.04, Pierce County, Washington",19162
"G53005300609043","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060904","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609043",,,"Block Group 3, Census Tract 609.04, Pierce County, Washington",269700,"Block Group 3, Census Tract 609.04, Pierce County, Washington",40161
"G53005300609044","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060904","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609044",,,"Block Group 4, Census Tract 609.04, Pierce County, Washington",315500,"Block Group 4, Census Tract 609.04, Pierce County, Washington",60388
"G53005300609051","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060905","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609051",,,"Block Group 1, Census Tract 609.05, Pierce County, Washington",238500,"Block Group 1, Census Tract 609.05, Pierce County, Washington",18323
"G53005300609052","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060905","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609052",,,"Block Group 2, Census Tract 609.05, Pierce County, Washington",141200,"Block Group 2, Census Tract 609.05, Pierce County, Washington",23535
"G53005300609053","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060905","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609053",,,"Block Group 3, Census Tract 609.05, Pierce County, Washington",273500,"Block Group 3, Census Tract 609.05, Pierce County, Washington",21232
"G53005300609054","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060905","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609054",,,"Block Group 4, Census Tract 609.05, Pierce County, Washington",323100,"Block Group 4, Census Tract 609.05, Pierce County, Washington",28828
"G53005300609055","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060905","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609055",,,"Block Group 5, Census Tract 609.05, Pierce County, Washington",456300,"Block Group 5, Census Tract 609.05, Pierce County, Washington",46750
"G53005300609061","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060906","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609061",,,"Block Group 1, Census Tract 609.06, Pierce County, Washington",284100,"Block Group 1, Census Tract 609.06, Pierce County, Washington",7051
"G53005300609062","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"060906","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530609062",,,"Block Group 2, Census Tract 609.06, Pierce County, Washington",288000,"Block Group 2, Census Tract 609.06, Pierce County, Washington",25368
"G53005300610011","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061001","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530610011",,,"Block Group 1, Census Tract 610.01, Pierce County, Washington",168700,"Block Group 1, Census Tract 610.01, Pierce County, Washington",7169
"G53005300610012","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061001","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530610012",,,"Block Group 2, Census Tract 610.01, Pierce County, Washington",582400,"Block Group 2, Census Tract 610.01, Pierce County, Washington",70464
"G53005300610013","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061001","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530610013",,,"Block Group 3, Census Tract 610.01, Pierce County, Washington",408300,"Block Group 3, Census Tract 610.01, Pierce County, Washington",39046
"G53005300610021","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061002","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530610021",,,"Block Group 1, Census Tract 610.02, Pierce County, Washington",188000,"Block Group 1, Census Tract 610.02, Pierce County, Washington",20619
"G53005300610022","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061002","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530610022",,,"Block Group 2, Census Tract 610.02, Pierce County, Washington",250000,"Block Group 2, Census Tract 610.02, Pierce County, Washington",74437
"G53005300610023","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061002","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530610023",,,"Block Group 3, Census Tract 610.02, Pierce County, Washington",325000,"Block Group 3, Census Tract 610.02, Pierce County, Washington",71012
"G53005300610024","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061002","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530610024",,,"Block Group 4, Census Tract 610.02, Pierce County, Washington",210500,"Block Group 4, Census Tract 610.02, Pierce County, Washington",32624
"G53005300611001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061100","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530611001",,,"Block Group 1, Census Tract 611, Pierce County, Washington",236300,"Block Group 1, Census Tract 611, Pierce County, Washington",50730
"G53005300611002","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061100","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530611002",,,"Block Group 2, Census Tract 611, Pierce County, Washington",149300,"Block Group 2, Census Tract 611, Pierce County, Washington",105877
"G53005300611003","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061100","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530611003",,,"Block Group 3, Census Tract 611, Pierce County, Washington",226400,"Block Group 3, Census Tract 611, Pierce County, Washington",38118
"G53005300611004","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061100","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530611004",,,"Block Group 4, Census Tract 611, Pierce County, Washington",,"Block Group 4, Census Tract 611, Pierce County, Washington",
"G53005300611005","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061100","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530611005",,,"Block Group 5, Census Tract 611, Pierce County, Washington",244200,"Block Group 5, Census Tract 611, Pierce County, Washington",25587
"G53005300611006","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061100","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530611006",,,"Block Group 6, Census Tract 611, Pierce County, Washington",244200,"Block Group 6, Census Tract 611, Pierce County, Washington",23253
"G53005300611007","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061100","7",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530611007",,,"Block Group 7, Census Tract 611, Pierce County, Washington",251700,"Block Group 7, Census Tract 611, Pierce County, Washington",25110
"G53005300612001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061200","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530612001",,,"Block Group 1, Census Tract 612, Pierce County, Washington",236600,"Block Group 1, Census Tract 612, Pierce County, Washington",68044
"G53005300612002","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061200","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530612002",,,"Block Group 2, Census Tract 612, Pierce County, Washington",227600,"Block Group 2, Census Tract 612, Pierce County, Washington",41741
"G53005300612003","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061200","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530612003",,,"Block Group 3, Census Tract 612, Pierce County, Washington",216500,"Block Group 3, Census Tract 612, Pierce County, Washington",41525
"G53005300612004","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061200","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530612004",,,"Block Group 4, Census Tract 612, Pierce County, Washington",195500,"Block Group 4, Census Tract 612, Pierce County, Washington",30767
"G53005300612005","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061200","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530612005",,,"Block Group 5, Census Tract 612, Pierce County, Washington",203800,"Block Group 5, Census Tract 612, Pierce County, Washington",73920
"G53005300612006","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061200","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530612006",,,"Block Group 6, Census Tract 612, Pierce County, Washington",219700,"Block Group 6, Census Tract 612, Pierce County, Washington",29753
"G53005300613001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061300","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530613001",,,"Block Group 1, Census Tract 613, Pierce County, Washington",289700,"Block Group 1, Census Tract 613, Pierce County, Washington",39338
"G53005300613002","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061300","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530613002",,,"Block Group 2, Census Tract 613, Pierce County, Washington",222300,"Block Group 2, Census Tract 613, Pierce County, Washington",41886
"G53005300613003","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061300","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530613003",,,"Block Group 3, Census Tract 613, Pierce County, Washington",221800,"Block Group 3, Census Tract 613, Pierce County, Washington",34497
"G53005300613004","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061300","4",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530613004",,,"Block Group 4, Census Tract 613, Pierce County, Washington",193300,"Block Group 4, Census Tract 613, Pierce County, Washington",19270
"G53005300613005","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061300","5",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530613005",,,"Block Group 5, Census Tract 613, Pierce County, Washington",196000,"Block Group 5, Census Tract 613, Pierce County, Washington",96210
"G53005300613006","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061300","6",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530613006",,,"Block Group 6, Census Tract 613, Pierce County, Washington",209600,"Block Group 6, Census Tract 613, Pierce County, Washington",37470
"G53005300614001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061400","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530614001",,,"Block Group 1, Census Tract 614, Pierce County, Washington",149000,"Block Group 1, Census Tract 614, Pierce County, Washington",68162
"G53005300614002","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061400","2",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530614002",,,"Block Group 2, Census Tract 614, Pierce County, Washington",,"Block Group 2, Census Tract 614, Pierce County, Washington",
"G53005300614003","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061400","3",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530614003",,,"Block Group 3, Census Tract 614, Pierce County, Washington",350000,"Block Group 3, Census Tract 614, Pierce County, Washington",233097
"G53005300615001","2006-2010","WA",,,"Washington","53","Pierce County","053",,,"061500","1",,,,,,,,,,,,,,,,,,,,,,,,"15000US530530615001",,,"Block Group 1, Census Tract 615, Pierce County, Washington",718800,"Block Group 1, Census Tract 615, Pierce County, Washington",706575
